,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-03-15 13:30:00+09:00,31570.0,28810.0,28480.0,26440.0,2022-03-15 13:30:00,0.0,85699.0,,,,,0.0,115300.0
2022-03-15 14:00:00+09:00,29400.0,27090.0,26370.0,24970.0,2022-03-15 14:00:00,0.0,78696.0,,,,,0.0,107830.0
2022-03-15 14:30:00+09:00,26070.0,23970.0,23620.0,22120.0,2022-03-15 14:30:00,0.0,67257.0,,,,,0.0,95780.0
2022-03-15 15:00:00+09:00,22130.0,20420.0,19660.0,18600.0,2022-03-15 15:00:00,0.0,52135.0,,,,,0.0,80810.0
2022-03-15 15:30:00+09:00,17460.0,16170.0,15960.0,15570.0,2022-03-15 15:30:00,0.0,37013.0,,,,,0.0,65160.0
2022-03-15 16:00:00+09:00,12290.0,11380.0,11200.0,10780.0,2022-03-15 16:00:00,21.0,17905.0,,,,,21.0,45650.0
2022-03-15 16:30:00+09:00,7040.0,6540.0,6490.0,6300.0,2022-03-15 16:30:00,3230.0,1615.0,,,,,3230.0,26370.0
2022-03-15 17:00:00+09:00,1740.0,1620.0,1590.0,1510.0,2022-03-15 17:00:00,20842.0,0.0,,,,,20842.0,6460.0
2022-03-15 17:30:00+09:00,200.0,200.0,190.0,170.0,2022-03-15 17:30:00,27157.0,0.0,,,,,27157.0,760.0
2022-03-15 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 18:00:00,28559.0,0.0,,,,,28559.0,0.0
2022-03-15 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 18:30:00,28036.0,0.0,,,,,28036.0,0.0
2022-03-15 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 19:00:00,9404.0,0.0,,,,,9404.0,0.0
2022-03-15 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 19:30:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-15 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 20:00:00,2392.0,0.0,,,,,2392.0,0.0
2022-03-15 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 20:30:00,2225.0,0.0,,,,,2225.0,0.0
2022-03-15 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 21:00:00,2325.0,0.0,,,,,2325.0,0.0
2022-03-15 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 21:30:00,2353.0,0.0,,,,,2353.0,0.0
2022-03-15 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 22:00:00,2582.0,0.0,,,,,2582.0,0.0
2022-03-15 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 22:30:00,2470.0,0.0,,,,,2470.0,0.0
2022-03-15 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 23:00:00,2438.0,0.0,,,,,2438.0,0.0
2022-03-15 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-15 23:30:00,2556.0,0.0,,,,,2556.0,0.0
2022-03-16 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 00:00:00,2500.0,0.0,,,,,2500.0,0.0
2022-03-16 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 00:30:00,2582.0,0.0,,,,,2582.0,0.0
2022-03-16 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 01:00:00,2568.0,0.0,,,,,2568.0,0.0
2022-03-16 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 01:30:00,2655.0,0.0,,,,,2655.0,0.0
2022-03-16 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 02:00:00,2619.0,0.0,,,,,2619.0,0.0
2022-03-16 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 02:30:00,2534.0,0.0,,,,,2534.0,0.0
2022-03-16 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 03:00:00,2566.0,0.0,,,,,2566.0,0.0
2022-03-16 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 03:30:00,2461.0,0.0,,,,,2461.0,0.0
2022-03-16 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 04:00:00,2500.0,0.0,,,,,2500.0,0.0
2022-03-16 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 04:30:00,2453.0,0.0,,,,,2453.0,0.0
2022-03-16 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 05:00:00,2625.0,0.0,,,,,2625.0,0.0
2022-03-16 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 05:30:00,2513.0,0.0,,,,,2513.0,0.0
2022-03-16 06:00:00+09:00,140.0,130.0,140.0,130.0,2022-03-16 06:00:00,2146.0,37.0,,,,,2146.0,540.0
2022-03-16 06:30:00+09:00,2310.0,2200.0,2190.0,2080.0,2022-03-16 06:30:00,70.0,4206.0,,,,,70.0,8780.0
2022-03-16 07:00:00+09:00,6090.0,5740.0,5730.0,5380.0,2022-03-16 07:00:00,0.0,8738.0,,,,,0.0,22940.0
2022-03-16 07:30:00+09:00,10820.0,10030.0,9970.0,9730.0,2022-03-16 07:30:00,0.0,23849.0,,,,,0.0,40550.0
2022-03-16 08:00:00+09:00,15940.0,14790.0,14680.0,14190.0,2022-03-16 08:00:00,0.0,39933.0,,,,,0.0,59600.0
2022-03-16 08:30:00+09:00,20600.0,19070.0,18930.0,17990.0,2022-03-16 08:30:00,0.0,39495.0,,,,,0.0,76590.0
2022-03-16 09:00:00+09:00,24150.0,22270.0,21800.0,20720.0,2022-03-16 09:00:00,0.0,49360.0,,,,,0.0,88940.0
2022-03-16 09:30:00+09:00,27030.0,24910.0,24280.0,22200.0,2022-03-16 09:30:00,0.0,60231.0,,,,,0.0,98420.0
2022-03-16 10:00:00+09:00,29610.0,27130.0,26820.0,25740.0,2022-03-16 10:00:00,0.0,78857.0,,,,,0.0,109300.0
2022-03-16 10:30:00+09:00,30950.0,28240.0,28000.0,26770.0,2022-03-16 10:30:00,0.0,86679.0,,,,,0.0,113960.0
2022-03-16 11:00:00+09:00,31550.0,28740.0,28410.0,27260.0,2022-03-16 11:00:00,0.0,88580.0,,,,,0.0,115960.0
2022-03-16 11:30:00+09:00,32140.0,29230.0,28530.0,27170.0,2022-03-16 11:30:00,0.0,90578.0,,,,,0.0,117070.0
2022-03-16 12:00:00+09:00,32330.0,29360.0,29110.0,27500.0,2022-03-16 12:00:00,0.0,91335.0,,,,,0.0,118300.0
2022-03-16 12:30:00+09:00,31170.0,28440.0,27790.0,25810.0,2022-03-16 12:30:00,0.0,86722.0,,,,,0.0,113210.0
2022-03-16 13:00:00+09:00,31090.0,28370.0,28080.0,27190.0,2022-03-16 13:00:00,0.0,88365.0,,,,,0.0,114730.0
2022-03-16 13:30:00+09:00,30330.0,27770.0,27350.0,25380.0,2022-03-16 13:30:00,0.0,84699.0,,,,,0.0,110830.0
2022-03-16 14:00:00+09:00,27800.0,25530.0,24980.0,24100.0,2022-03-16 14:00:00,0.0,76390.0,,,,,0.0,102410.0
2022-03-16 14:30:00+09:00,24450.0,22500.0,22100.0,20300.0,2022-03-16 14:30:00,0.0,63907.0,,,,,0.0,89350.0
2022-03-16 15:00:00+09:00,20880.0,19260.0,19070.0,17910.0,2022-03-16 15:00:00,0.0,52160.0,,,,,0.0,77120.0
2022-03-16 15:30:00+09:00,16440.0,15220.0,15040.0,14650.0,2022-03-16 15:30:00,0.0,37006.0,,,,,0.0,61350.0
2022-03-16 16:00:00+09:00,11460.0,10620.0,10500.0,10270.0,2022-03-16 16:00:00,0.0,18601.0,,,,,0.0,42850.0
2022-03-16 16:30:00+09:00,6650.0,6190.0,6140.0,5720.0,2022-03-16 16:30:00,1546.0,2235.0,,,,,1546.0,24700.0
2022-03-16 17:00:00+09:00,2220.0,2060.0,2030.0,1950.0,2022-03-16 17:00:00,17710.0,0.0,,,,,17710.0,8260.0
2022-03-16 17:30:00+09:00,350.0,340.0,330.0,300.0,2022-03-16 17:30:00,25974.0,0.0,,,,,25974.0,1320.0
2022-03-16 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 18:00:00,28245.0,0.0,,,,,28245.0,0.0
2022-03-16 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 18:30:00,27264.0,0.0,,,,,27264.0,0.0
2022-03-16 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 19:00:00,8401.0,0.0,,,,,8401.0,0.0
2022-03-16 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 19:30:00,2411.0,0.0,,,,,2411.0,0.0
2022-03-16 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 20:00:00,2347.0,0.0,,,,,2347.0,0.0
2022-03-16 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 20:30:00,2361.0,0.0,,,,,2361.0,0.0
2022-03-16 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 21:00:00,2404.0,0.0,,,,,2404.0,0.0
2022-03-16 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 21:30:00,2436.0,0.0,,,,,2436.0,0.0
2022-03-16 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 22:00:00,2434.0,0.0,,,,,2434.0,0.0
2022-03-16 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 22:30:00,2585.0,0.0,,,,,2585.0,0.0
2022-03-16 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 23:00:00,2298.0,0.0,,,,,2298.0,0.0
2022-03-16 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-16 23:30:00,2336.0,0.0,,,,,2336.0,0.0
2022-03-17 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 00:00:00,2309.0,0.0,,,,,2309.0,0.0
2022-03-17 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 00:30:00,2335.0,0.0,,,,,2335.0,0.0
2022-03-17 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 01:00:00,2292.0,0.0,,,,,2292.0,0.0
2022-03-17 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 01:30:00,2308.0,0.0,,,,,2308.0,0.0
2022-03-17 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 02:00:00,2316.0,0.0,,,,,2316.0,0.0
2022-03-17 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 02:30:00,2429.0,0.0,,,,,2429.0,0.0
2022-03-17 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 03:00:00,2367.0,0.0,,,,,2367.0,0.0
2022-03-17 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 03:30:00,2438.0,0.0,,,,,2438.0,0.0
2022-03-17 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 04:00:00,2538.0,0.0,,,,,2538.0,0.0
2022-03-17 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 04:30:00,2629.0,0.0,,,,,2629.0,0.0
2022-03-17 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 05:00:00,2501.0,0.0,,,,,2501.0,0.0
2022-03-17 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 05:30:00,2608.0,0.0,,,,,2608.0,0.0
2022-03-17 06:00:00+09:00,180.0,170.0,180.0,170.0,2022-03-17 06:00:00,2103.0,90.0,,,,,2103.0,700.0
2022-03-17 06:30:00+09:00,2320.0,2220.0,2190.0,2070.0,2022-03-17 06:30:00,6.0,3716.0,,,,,6.0,8800.0
2022-03-17 07:00:00+09:00,5590.0,5310.0,5280.0,5120.0,2022-03-17 07:00:00,0.0,11186.0,,,,,0.0,21300.0
2022-03-17 07:30:00+09:00,11020.0,10260.0,10190.0,9920.0,2022-03-17 07:30:00,0.0,28587.0,,,,,0.0,41390.0
2022-03-17 08:00:00+09:00,14690.0,13640.0,13560.0,13070.0,2022-03-17 08:00:00,0.0,40353.0,,,,,0.0,54960.0
2022-03-17 08:30:00+09:00,19690.0,18190.0,18080.0,17490.0,2022-03-17 08:30:00,0.0,39102.0,,,,,0.0,73450.0
2022-03-17 09:00:00+09:00,22870.0,21100.0,20730.0,19790.0,2022-03-17 09:00:00,0.0,45804.0,,,,,0.0,84490.0
2022-03-17 09:30:00+09:00,23750.0,22010.0,21910.0,20930.0,2022-03-17 09:30:00,0.0,50809.0,,,,,0.0,88600.0
2022-03-17 10:00:00+09:00,29800.0,27320.0,27080.0,26070.0,2022-03-17 10:00:00,0.0,72051.0,,,,,0.0,110270.0
2022-03-17 10:30:00+09:00,25320.0,23180.0,22460.0,21600.0,2022-03-17 10:30:00,0.0,56511.0,,,,,0.0,92560.0
2022-03-17 11:00:00+09:00,13780.0,12710.0,12640.0,12330.0,2022-03-17 11:00:00,0.0,16532.0,,,,,0.0,51460.0
2022-03-17 11:30:00+09:00,13400.0,12380.0,12320.0,11810.0,2022-03-17 11:30:00,32.0,16545.0,,,,,32.0,49910.0
2022-03-17 12:00:00+09:00,16100.0,14870.0,14720.0,14050.0,2022-03-17 12:00:00,0.0,25254.0,,,,,0.0,59740.0
2022-03-17 12:30:00+09:00,13620.0,12580.0,12470.0,12110.0,2022-03-17 12:30:00,65.0,16807.0,,,,,65.0,50780.0
2022-03-17 13:00:00+09:00,10900.0,10080.0,10000.0,9750.0,2022-03-17 13:00:00,85.0,7901.0,,,,,85.0,40730.0
2022-03-17 13:30:00+09:00,20090.0,18530.0,18360.0,17730.0,2022-03-17 13:30:00,0.0,41215.0,,,,,0.0,74710.0
2022-03-17 14:00:00+09:00,17300.0,15930.0,15750.0,15330.0,2022-03-17 14:00:00,0.0,30273.0,,,,,0.0,64310.0
2022-03-17 14:30:00+09:00,7750.0,7170.0,7020.0,6700.0,2022-03-17 14:30:00,8389.0,122.0,,,,,8389.0,28640.0
2022-03-17 15:00:00+09:00,4190.0,3890.0,3860.0,3750.0,2022-03-17 15:00:00,21756.0,0.0,,,,,21756.0,15690.0
2022-03-17 15:30:00+09:00,3470.0,3220.0,3200.0,3090.0,2022-03-17 15:30:00,24780.0,0.0,,,,,24780.0,12980.0
2022-03-17 16:00:00+09:00,3070.0,2860.0,2840.0,2680.0,2022-03-17 16:00:00,28109.0,0.0,,,,,28109.0,11450.0
2022-03-17 16:30:00+09:00,1210.0,1140.0,1140.0,1090.0,2022-03-17 16:30:00,32899.0,0.0,,,,,32899.0,4580.0
2022-03-17 17:00:00+09:00,300.0,300.0,290.0,270.0,2022-03-17 17:00:00,37692.0,0.0,,,,,37692.0,1160.0
2022-03-17 17:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 17:30:00,39595.0,0.0,,,,,39595.0,0.0
2022-03-17 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 18:00:00,36107.0,0.0,,,,,36107.0,0.0
2022-03-17 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 18:30:00,27654.0,0.0,,,,,27654.0,0.0
2022-03-17 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 19:00:00,10109.0,0.0,,,,,10109.0,0.0
2022-03-17 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 19:30:00,2276.0,0.0,,,,,2276.0,0.0
2022-03-17 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 20:00:00,2403.0,0.0,,,,,2403.0,0.0
2022-03-17 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 20:30:00,2318.0,0.0,,,,,2318.0,0.0
2022-03-17 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 21:00:00,2281.0,0.0,,,,,2281.0,0.0
2022-03-17 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 21:30:00,2388.0,0.0,,,,,2388.0,0.0
2022-03-17 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 22:00:00,2321.0,0.0,,,,,2321.0,0.0
2022-03-17 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 22:30:00,2364.0,0.0,,,,,2364.0,0.0
2022-03-17 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 23:00:00,2330.0,0.0,,,,,2330.0,0.0
2022-03-17 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-17 23:30:00,2321.0,0.0,,,,,2321.0,0.0
2022-03-18 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 00:00:00,2735.0,0.0,,,,,2735.0,0.0
2022-03-18 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 00:30:00,2485.0,0.0,,,,,2485.0,0.0
2022-03-18 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 01:00:00,2553.0,0.0,,,,,2553.0,0.0
2022-03-18 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 01:30:00,2484.0,0.0,,,,,2484.0,0.0
2022-03-18 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 02:00:00,2590.0,0.0,,,,,2590.0,0.0
2022-03-18 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 02:30:00,2468.0,0.0,,,,,2468.0,0.0
2022-03-18 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 03:00:00,2591.0,0.0,,,,,2591.0,0.0
2022-03-18 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 03:30:00,2441.0,0.0,,,,,2441.0,0.0
2022-03-18 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 04:00:00,2541.0,0.0,,,,,2541.0,0.0
2022-03-18 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 04:30:00,2551.0,0.0,,,,,2551.0,0.0
2022-03-18 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 05:00:00,2645.0,0.0,,,,,2645.0,0.0
2022-03-18 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 05:30:00,2536.0,0.0,,,,,2536.0,0.0
2022-03-18 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 06:00:00,2798.0,0.0,,,,,2798.0,0.0
2022-03-18 06:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 06:30:00,3343.0,0.0,,,,,3343.0,0.0
2022-03-18 07:00:00+09:00,500.0,480.0,490.0,440.0,2022-03-18 07:00:00,8327.0,0.0,,,,,8327.0,1910.0
2022-03-18 07:30:00+09:00,830.0,790.0,780.0,740.0,2022-03-18 07:30:00,12298.0,0.0,,,,,12298.0,3140.0
2022-03-18 08:00:00+09:00,1640.0,1520.0,1520.0,1440.0,2022-03-18 08:00:00,11024.0,0.0,,,,,11024.0,6120.0
2022-03-18 08:30:00+09:00,1360.0,1260.0,1260.0,1190.0,2022-03-18 08:30:00,16908.0,0.0,,,,,16908.0,5070.0
2022-03-18 09:00:00+09:00,2270.0,2110.0,2120.0,2030.0,2022-03-18 09:00:00,18644.0,0.0,,,,,18644.0,8530.0
2022-03-18 09:30:00+09:00,2690.0,2470.0,2450.0,2340.0,2022-03-18 09:30:00,21281.0,0.0,,,,,21281.0,9950.0
2022-03-18 10:00:00+09:00,1990.0,1840.0,1800.0,1690.0,2022-03-18 10:00:00,27970.0,0.0,,,,,27970.0,7320.0
2022-03-18 10:30:00+09:00,1240.0,1160.0,1150.0,1040.0,2022-03-18 10:30:00,30554.0,0.0,,,,,30554.0,4590.0
2022-03-18 11:00:00+09:00,1420.0,1320.0,1310.0,1250.0,2022-03-18 11:00:00,28740.0,0.0,,,,,28740.0,5300.0
2022-03-18 11:30:00+09:00,1090.0,1010.0,1020.0,960.0,2022-03-18 11:30:00,31428.0,0.0,,,,,31428.0,4080.0
2022-03-18 12:00:00+09:00,1160.0,1100.0,1100.0,1030.0,2022-03-18 12:00:00,31629.0,0.0,,,,,31629.0,4390.0
2022-03-18 12:30:00+09:00,630.0,590.0,590.0,550.0,2022-03-18 12:30:00,34239.0,0.0,,,,,34239.0,2360.0
2022-03-18 13:00:00+09:00,700.0,660.0,660.0,600.0,2022-03-18 13:00:00,34117.0,0.0,,,,,34117.0,2620.0
2022-03-18 13:30:00+09:00,590.0,560.0,540.0,500.0,2022-03-18 13:30:00,34192.0,0.0,,,,,34192.0,2190.0
2022-03-18 14:00:00+09:00,1090.0,1000.0,990.0,930.0,2022-03-18 14:00:00,32396.0,0.0,,,,,32396.0,4010.0
2022-03-18 14:30:00+09:00,1810.0,1680.0,1680.0,1580.0,2022-03-18 14:30:00,29571.0,0.0,,,,,29571.0,6750.0
2022-03-18 15:00:00+09:00,770.0,710.0,700.0,650.0,2022-03-18 15:00:00,32901.0,0.0,,,,,32901.0,2830.0
2022-03-18 15:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 15:30:00,36243.0,0.0,,,,,36243.0,0.0
2022-03-18 16:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 16:00:00,36121.0,0.0,,,,,36121.0,0.0
2022-03-18 16:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 16:30:00,35551.0,0.0,,,,,35551.0,0.0
2022-03-18 17:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 17:00:00,34641.0,0.0,,,,,34641.0,0.0
2022-03-18 17:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 17:30:00,35193.0,0.0,,,,,35193.0,0.0
2022-03-18 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 18:00:00,35284.0,0.0,,,,,35284.0,0.0
2022-03-18 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 18:30:00,34208.0,0.0,,,,,34208.0,0.0
2022-03-18 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 19:00:00,7388.0,0.0,,,,,7388.0,0.0
2022-03-18 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 19:30:00,2341.0,0.0,,,,,2341.0,0.0
2022-03-18 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 20:00:00,2347.0,0.0,,,,,2347.0,0.0
2022-03-18 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 20:30:00,2340.0,0.0,,,,,2340.0,0.0
2022-03-18 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 21:00:00,2370.0,0.0,,,,,2370.0,0.0
2022-03-18 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 21:30:00,2587.0,0.0,,,,,2587.0,0.0
2022-03-18 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 22:00:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-18 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 22:30:00,2482.0,0.0,,,,,2482.0,0.0
2022-03-18 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 23:00:00,2491.0,0.0,,,,,2491.0,0.0
2022-03-18 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-18 23:30:00,2673.0,0.0,,,,,2673.0,0.0
2022-03-19 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 00:00:00,2625.0,0.0,,,,,2625.0,0.0
2022-03-19 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 00:30:00,2583.0,0.0,,,,,2583.0,0.0
2022-03-19 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 01:00:00,2519.0,0.0,,,,,2519.0,0.0
2022-03-19 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 01:30:00,2608.0,0.0,,,,,2608.0,0.0
2022-03-19 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 02:00:00,2502.0,0.0,,,,,2502.0,0.0
2022-03-19 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 02:30:00,2587.0,0.0,,,,,2587.0,0.0
2022-03-19 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 03:00:00,2530.0,0.0,,,,,2530.0,0.0
2022-03-19 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 03:30:00,2506.0,0.0,,,,,2506.0,0.0
2022-03-19 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 04:00:00,2529.0,0.0,,,,,2529.0,0.0
2022-03-19 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 04:30:00,2517.0,0.0,,,,,2517.0,0.0
2022-03-19 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 05:00:00,2676.0,0.0,,,,,2676.0,0.0
2022-03-19 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 05:30:00,2548.0,0.0,,,,,2548.0,0.0
2022-03-19 06:00:00+09:00,220.0,220.0,220.0,200.0,2022-03-19 06:00:00,1980.0,46.0,,,,,1980.0,860.0
2022-03-19 06:30:00+09:00,2100.0,2080.0,2070.0,1900.0,2022-03-19 06:30:00,0.0,4902.0,,,,,0.0,8150.0
2022-03-19 07:00:00+09:00,7100.0,6820.0,6790.0,6550.0,2022-03-19 07:00:00,268.0,15744.0,,,,,268.0,27260.0
2022-03-19 07:30:00+09:00,8590.0,8080.0,8050.0,7610.0,2022-03-19 07:30:00,670.0,12631.0,,,,,670.0,32330.0
2022-03-19 08:00:00+09:00,13950.0,12890.0,12800.0,12430.0,2022-03-19 08:00:00,0.0,31144.0,,,,,0.0,52070.0
2022-03-19 08:30:00+09:00,22780.0,21060.0,20810.0,19850.0,2022-03-19 08:30:00,0.0,47633.0,,,,,0.0,84500.0
2022-03-19 09:00:00+09:00,25800.0,23670.0,23270.0,21600.0,2022-03-19 09:00:00,0.0,52169.0,,,,,0.0,94340.0
2022-03-19 09:30:00+09:00,30960.0,28240.0,28000.0,26980.0,2022-03-19 09:30:00,0.0,69751.0,,,,,0.0,114180.0
2022-03-19 10:00:00+09:00,26390.0,24120.0,23490.0,22490.0,2022-03-19 10:00:00,0.0,55635.0,,,,,0.0,96490.0
2022-03-19 10:30:00+09:00,25570.0,23380.0,23130.0,21900.0,2022-03-19 10:30:00,0.0,52891.0,,,,,0.0,93980.0
2022-03-19 11:00:00+09:00,19800.0,18170.0,18010.0,17130.0,2022-03-19 11:00:00,0.0,33837.0,,,,,0.0,73110.0
2022-03-19 11:30:00+09:00,25360.0,23230.0,22950.0,22150.0,2022-03-19 11:30:00,0.0,52727.0,,,,,0.0,93690.0
2022-03-19 12:00:00+09:00,19390.0,17870.0,17640.0,16940.0,2022-03-19 12:00:00,4.0,31811.0,,,,,4.0,71840.0
2022-03-19 12:30:00+09:00,22840.0,21060.0,20970.0,20440.0,2022-03-19 12:30:00,0.0,44549.0,,,,,0.0,85310.0
2022-03-19 13:00:00+09:00,24220.0,22060.0,21720.0,20960.0,2022-03-19 13:00:00,0.0,48431.0,,,,,0.0,88960.0
2022-03-19 13:30:00+09:00,29470.0,26630.0,26540.0,25390.0,2022-03-19 13:30:00,0.0,67315.0,,,,,0.0,108030.0
2022-03-19 14:00:00+09:00,32770.0,29650.0,29430.0,28500.0,2022-03-19 14:00:00,0.0,80371.0,,,,,0.0,120350.0
2022-03-19 14:30:00+09:00,25420.0,23220.0,22980.0,22250.0,2022-03-19 14:30:00,0.0,54899.0,,,,,0.0,93870.0
2022-03-19 15:00:00+09:00,13590.0,12490.0,12350.0,11860.0,2022-03-19 15:00:00,41.0,13710.0,,,,,41.0,50290.0
2022-03-19 15:30:00+09:00,7110.0,6580.0,6500.0,6200.0,2022-03-19 15:30:00,14742.0,2564.0,,,,,14742.0,26390.0
2022-03-19 16:00:00+09:00,4990.0,4610.0,4520.0,4260.0,2022-03-19 16:00:00,20031.0,704.0,,,,,20031.0,18380.0
2022-03-19 16:30:00+09:00,4200.0,3900.0,3810.0,3650.0,2022-03-19 16:30:00,23796.0,0.0,,,,,23796.0,15560.0
